Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales
NCJ18,OUT018,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1,1592.1
DRC27,OUT019,522.511,522.511,522.511,522.511,522.511,522.511,522.511,522.511,522.511,522.511,522.511,522.511
DRC25,OUT035,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161,1502.161
FDU59,OUT035,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205,2366.205
FDU28,OUT035,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328,3221.328
NCP30,OUT046,700.749,700.749,700.749,700.749,700.749,700.749,700.749,700.749,700.749,700.749,700.749,700.749
FDB39,OUT018,657.031,657.031,657.031,657.031,657.031,657.031,657.031,657.031,657.031,657.031,657.031,657.031
FDE41,OUT013,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477,1287.477
DRH11,OUT010,213.211,213.211,213.211,213.211,213.211,213.211,213.211,213.211,213.211,213.211,213.211,213.211
FDA58,OUT045,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73,3576.73
FDU50,OUT046,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301,1810.301
FDM34,OUT013,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01,2005.01
FDM44,OUT027,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905,2723.905
FDR39,OUT045,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58,2855.58
FDM25,OUT045,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736,2849.736
FDQ49,OUT049,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429,2480.429
DRH25,OUT018,610.524,610.524,610.524,610.524,610.524,610.524,610.524,610.524,610.524,610.524,610.524,610.524
FDM09,OUT027,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596,4462.596
FDL44,OUT019,405.788,405.788,405.788,405.788,405.788,405.788,405.788,405.788,405.788,405.788,405.788,405.788
NCR42,OUT018,410.844,410.844,410.844,410.844,410.844,410.844,410.844,410.844,410.844,410.844,410.844,410.844
DRL59,OUT046,820.609,820.609,820.609,820.609,820.609,820.609,820.609,820.609,820.609,820.609,820.609,820.609
FDX43,OUT013,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839,2410.839
DRK47,OUT010,552.128,552.128,552.128,552.128,552.128,552.128,552.128,552.128,552.128,552.128,552.128,552.128
FDU48,OUT018,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878,1595.878
FDY12,OUT045,724.264,724.264,724.264,724.264,724.264,724.264,724.264,724.264,724.264,724.264,724.264,724.264
NCN43,OUT018,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172,1924.172
NCM55,OUT018,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549,2814.549
FDQ21,OUT027,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798,3064.798
FDX13,OUT035,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53,4219.53
NCK30,OUT027,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914,5965.914
FDG20,OUT049,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966,2916.966
DRG27,OUT017,709.17,709.17,709.17,709.17,709.17,709.17,709.17,709.17,709.17,709.17,709.17,709.17
FDY14,OUT018,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263,3407.263
FDP59,OUT035,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272,1564.272
FDU60,OUT017,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248,2833.248
NCC18,OUT019,481.393,481.393,481.393,481.393,481.393,481.393,481.393,481.393,481.393,481.393,481.393,481.393
DRJ39,OUT017,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653,3752.653
FDS07,OUT049,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11,1921.11
FDM08,OUT027,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438,5739.438
FDP51,OUT045,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122,2050.122
FDU16,OUT035,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816,1289.816
FDH12,OUT013,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348,1735.348
DRE48,OUT010,462.183,462.183,462.183,462.183,462.183,462.183,462.183,462.183,462.183,462.183,462.183,462.183
NCL42,OUT027,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242,6263.242
FDR21,OUT045,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048,2562.048
NCW29,OUT035,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229,2329.229
FDO11,OUT013,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393,3880.393
NCM31,OUT049,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294,2101.294
FDV35,OUT019,319.705,319.705,319.705,319.705,319.705,319.705,319.705,319.705,319.705,319.705,319.705,319.705
FDF58,OUT017,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302,1024.302
NCE43,OUT049,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955,2938.955
FDA02,OUT035,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952,2709.952
DRL37,OUT010,165.281,165.281,165.281,165.281,165.281,165.281,165.281,165.281,165.281,165.281,165.281,165.281
FDR24,OUT018,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99,1093.99
FDW59,OUT049,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807,1395.807
FDS22,OUT049,759.664,759.664,759.664,759.664,759.664,759.664,759.664,759.664,759.664,759.664,759.664,759.664
FDW24,OUT017,751.575,751.575,751.575,751.575,751.575,751.575,751.575,751.575,751.575,751.575,751.575,751.575
FDU24,OUT035,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015,1668.015
FDA21,OUT027,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694,5200.694
FDH58,OUT027,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452,3153.452
FDW36,OUT018,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606,1382.606
FDI45,OUT027,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21,4699.21
FDU01,OUT018,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742,2702.742
FDF35,OUT027,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98,2749.98
FDU43,OUT019,332.881,332.881,332.881,332.881,332.881,332.881,332.881,332.881,332.881,332.881,332.881,332.881
FDE24,OUT019,388.308,388.308,388.308,388.308,388.308,388.308,388.308,388.308,388.308,388.308,388.308,388.308
FDK50,OUT049,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447,2660.447
FDG31,OUT045,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318,1003.318
FDC60,OUT045,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346,1471.346
FDL36,OUT013,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903,1432.903
FDP21,OUT013,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762,3271.762
FDW16,OUT045,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122,1310.122
FDX02,OUT017,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282,3882.282
FDQ58,OUT027,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87,3841.87
FDT51,OUT046,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042,1723.042
FDD59,OUT049,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3,1221.3
NCM42,OUT018,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116,1470.116
FDA57,OUT018,476.903,476.903,476.903,476.903,476.903,476.903,476.903,476.903,476.903,476.903,476.903,476.903
FDZ48,OUT035,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904,1739.904
FDE46,OUT045,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169,2319.169
NCZ30,OUT019,337.648,337.648,337.648,337.648,337.648,337.648,337.648,337.648,337.648,337.648,337.648,337.648
FDB56,OUT017,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86,3269.86
FDA25,OUT027,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605,2737.605
FDD20,OUT013,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018,2165.018
FDL25,OUT013,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503,1526.503
NCO18,OUT049,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985,3082.985
FDJ45,OUT017,617.136,617.136,617.136,617.136,617.136,617.136,617.136,617.136,617.136,617.136,617.136,617.136
FDR12,OUT035,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19,3256.19
NCF19,OUT010,94.962,94.962,94.962,94.962,94.962,94.962,94.962,94.962,94.962,94.962,94.962,94.962
FDK25,OUT046,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799,2728.799
NCR17,OUT046,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955,1889.955
FDC52,OUT046,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198,2500.198
NCA54,OUT017,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622,3084.622
FDR45,OUT010,609.345,609.345,609.345,609.345,609.345,609.345,609.345,609.345,609.345,609.345,609.345,609.345
NCM19,OUT049,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27,1985.27
FDF39,OUT027,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657,6570.657
FDX23,OUT049,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73,1499.73
FDD58,OUT027,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606,2710.606
FDX28,OUT013,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334,1731.334
NCD31,OUT013,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48,2616.48
FDU57,OUT018,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092,2162.092
FDI27,OUT046,783.357,783.357,783.357,783.357,783.357,783.357,783.357,783.357,783.357,783.357,783.357,783.357
NCM42,OUT046,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158,1706.158
FDD32,OUT027,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96,2162.96
FDI34,OUT013,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889,3812.889
NCM29,OUT049,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636,2196.636
FDG46,OUT018,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758,1447.758
DRC01,OUT010,154.38,154.38,154.38,154.38,154.38,154.38,154.38,154.38,154.38,154.38,154.38,154.38
FDB15,OUT027,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847,6392.847
NCA17,OUT027,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262,4000.262
FDF10,OUT046,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418,2476.418
FDR26,OUT027,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866,4383.866
FDI02,OUT049,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357,1846.357
NCM54,OUT010,264.82,264.82,264.82,264.82,264.82,264.82,264.82,264.82,264.82,264.82,264.82,264.82
FDF14,OUT013,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471,2408.471
FDJ33,OUT010,280.541,280.541,280.541,280.541,280.541,280.541,280.541,280.541,280.541,280.541,280.541,280.541
FDM20,OUT035,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202,4212.202
FDC03,OUT027,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94,5475.94
NCX05,OUT046,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486,1989.486
NCM41,OUT027,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462,2620.462
NCU29,OUT010,295.541,295.541,295.541,295.541,295.541,295.541,295.541,295.541,295.541,295.541,295.541,295.541
FDQ59,OUT017,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96,1331.96
FDH46,OUT010,240.701,240.701,240.701,240.701,240.701,240.701,240.701,240.701,240.701,240.701,240.701,240.701
FDH09,OUT013,788.542,788.542,788.542,788.542,788.542,788.542,788.542,788.542,788.542,788.542,788.542,788.542
NCD06,OUT045,808.367,808.367,808.367,808.367,808.367,808.367,808.367,808.367,808.367,808.367,808.367,808.367
FDC15,OUT035,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134,2470.134
DRD37,OUT027,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531,1151.531
FDT28,OUT027,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658,3642.658
FDR28,OUT027,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826,4143.826
FDT38,OUT017,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12,1368.12
FDV34,OUT027,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812,2038.812
FDY52,OUT035,991.99,991.99,991.99,991.99,991.99,991.99,991.99,991.99,991.99,991.99,991.99,991.99
FDB34,OUT013,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616,1328.616
DRL23,OUT018,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055,1319.055
DRB24,OUT046,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906,2468.906
FDJ50,OUT046,873.349,873.349,873.349,873.349,873.349,873.349,873.349,873.349,873.349,873.349,873.349,873.349
FDQ49,OUT035,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279,2473.279
FDP20,OUT035,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386,2067.386
FDV19,OUT027,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728,4290.728
NCR54,OUT045,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534,2949.534
FDO09,OUT010,639.48,639.48,639.48,639.48,639.48,639.48,639.48,639.48,639.48,639.48,639.48,639.48
FDS57,OUT018,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408,1914.408
FDN10,OUT049,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18,1878.18
FDV23,OUT049,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677,2055.677
FDY28,OUT049,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196,3831.196
DRG51,OUT013,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28,2605.28
FDD45,OUT019,251.484,251.484,251.484,251.484,251.484,251.484,251.484,251.484,251.484,251.484,251.484,251.484
NCL18,OUT027,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435,4925.435
NCM29,OUT013,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145,2062.145
FDF17,OUT027,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618,4276.618
FDE22,OUT017,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939,2615.939
FDQ22,OUT017,666.916,666.916,666.916,666.916,666.916,666.916,666.916,666.916,666.916,666.916,666.916,666.916
FDS01,OUT013,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721,3120.721
FDW35,OUT027,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698,1023.698
FDJ33,OUT046,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199,2101.199
NCF54,OUT035,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294,3174.294
FDE09,OUT013,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012,1737.012
NCE06,OUT045,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565,2264.565
DRH49,OUT049,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426,1166.426
FDY43,OUT045,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024,2653.024
NCT05,OUT017,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974,3964.974
FDZ34,OUT045,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473,2903.473
FDL38,OUT017,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8,1449.8
FDZ31,OUT017,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373,3289.373
FDR14,OUT035,758.644,758.644,758.644,758.644,758.644,758.644,758.644,758.644,758.644,758.644,758.644,758.644
NCN54,OUT049,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356,1239.356
NCC42,OUT027,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366,3436.366
FDK08,OUT017,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131,1635.131
FDP59,OUT013,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896,1407.896
FDV22,OUT035,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11,2993.11
FDD33,OUT035,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255,3753.255
DRE60,OUT027,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356,6368.356
FDK52,OUT046,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137,3613.137
FDA02,OUT017,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136,2464.136
FDM56,OUT049,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9,1623.9
FDE57,OUT035,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457,2288.457
FDM32,OUT045,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159,1220.159
NCQ30,OUT027,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728,3153.728
FDQ27,OUT027,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717,2757.717
FDT60,OUT027,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956,3360.956
FDU43,OUT049,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74,3920.74
NCO55,OUT035,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693,1767.693
FDG02,OUT045,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933,2441.933
